frame,t,ms,fps,draws,uniforms,lookups,vao,tex,dcTerrain,dcObjects,dcHUD,camx,camy,camz,yaw,phase,msTerrain,msObjects,msHUD,msSwap,colTested,colCulledDist,blkTested,blkAir,blkOccluded,blkFrustum,blkDrawn,dcBlocks,dcTrees,dcTorches,dcRuins,nTrees,nTorch,msTopScan
615,30.275,59.355,16.8,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,57.459,0.136,0.159,1.235,23309,12492,133856,62988,28723,27782,14363,14363,17387,74,364,11,37,0.012
616,30.335,53.981,18.5,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,52.652,0.157,0.176,0.605,23309,12492,133856,62988,28723,27782,14363,14363,17387,74,364,11,37,0.013
617,30.389,47.586,21.0,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,43.108,0.127,0.161,0.549,23309,12492,133856,62851,28863,27779,14363,14363,17387,74,364,11,37,0.011
618,30.436,44.557,22.4,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,43.167,0.129,0.182,0.636,23309,12492,133856,62851,28863,27779,14363,14363,17387,74,364,11,37,0.010
619,30.481,46.548,21.5,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,44.771,0.151,0.178,0.843,23309,12492,133856,62851,28863,27779,14363,14363,17387,74,364,11,37,0.006
620,30.528,46.205,21.6,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,44.747,0.156,0.166,0.720,23309,12492,133856,62851,28863,27779,14363,14363,17387,74,364,11,37,0.014
621,30.574,49.211,20.3,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,46.811,0.150,0.186,1.616,23309,12492,133856,62851,28863,27779,14363,14363,17387,74,364,11,37,0.016
622,30.623,54.440,18.4,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,49.201,0.252,0.271,0.652,23309,12492,133856,62713,29007,27773,14363,14363,17387,74,364,11,37,0.011
623,30.677,47.457,21.1,35780,124706,124706,35741,13781,35485,187,43,43.08,15.33,22.14,269.4,night,46.031,0.133,0.161,0.603,23309,12492,133856,62713,29007,27773,14363,14363,17387,74,364,11,37,0.013
624,30.725,43.351,23.1,35780,124706,124706,35741,13781,35485,187,43,43.08,15.33,22.14,269.4,night,41.828,0.131,0.177,0.631,23309,12492,133856,62713,29007,27773,14363,14363,17387,74,364,11,37,0.012
625,30.768,48.370,20.7,35780,124706,124706,35741,13781,35485,187,43,43.08,15.33,22.14,269.4,night,46.896,0.133,0.167,0.638,23309,12492,133856,62713,29007,27773,14363,14363,17387,74,364,11,37,0.016
626,30.817,44.590,22.4,35780,124706,124706,35741,13781,35485,187,43,43.08,15.33,22.14,269.4,night,42.961,0.133,0.191,0.884,23309,12492,133856,62713,29007,27773,14363,14363,17387,74,364,11,37,0.011
627,30.861,52.445,19.1,35780,124706,124706,35741,13781,35485,187,43,43.08,15.33,22.14,269.4,night,47.908,0.138,0.167,0.603,23309,12492,133856,62574,29148,27771,14363,14363,17387,74,364,11,37,0.014
628,30.914,47.267,21.2,35780,124706,124706,35741,13781,35485,187,43,43.08,15.33,22.14,269.4,night,45.758,0.132,0.192,0.609,23309,12492,133856,62574,29148,27771,14363,14363,17387,74,364,11,37,0.012
629,30.961,44.223,22.6,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,42.696,0.129,0.176,0.608,23309,12492,133856,62574,29148,27771,14363,14363,17387,74,364,11,37,0.011
630,31.005,44.540,22.5,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,43.078,0.135,0.169,0.578,23309,12492,133856,62574,29148,27771,14363,14363,17387,74,364,11,37,0.020
631,31.050,46.374,21.6,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,44.860,0.161,0.181,0.606,23309,12492,133856,62574,29148,27771,14363,14363,17387,74,364,11,37,0.013
632,31.096,48.267,20.7,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,43.775,0.153,0.157,0.561,23309,12492,133856,62434,29294,27765,14363,14363,17387,74,364,11,37,0.012
633,31.145,43.717,22.9,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,42.417,0.126,0.169,0.573,23309,12492,133856,62434,29294,27765,14363,14363,17387,74,364,11,37,0.011
634,31.188,45.539,22.0,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,44.149,0.133,0.182,0.584,23309,12492,133856,62434,29294,27765,14363,14363,17387,74,364,11,37,0.010
635,31.234,47.113,21.2,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,45.686,0.145,0.173,0.558,23309,12492,133856,62434,29294,27765,14363,14363,17387,74,364,11,37,0.012
636,31.281,45.953,21.8,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,44.551,0.131,0.167,0.567,23309,12492,133856,62434,29294,27765,14363,14363,17387,74,364,11,37,0.014
637,31.327,50.931,19.6,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,45.887,0.124,0.196,0.854,23309,12492,133856,62293,29437,27763,14363,14363,17387,74,364,11,37,0.015
638,31.378,44.132,22.7,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,42.816,0.126,0.177,0.547,23309,12492,133856,62293,29437,27763,14363,14363,17387,74,364,11,37,0.013
639,31.422,47.445,21.1,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,46.184,0.142,0.168,0.577,23309,12492,133856,62293,29437,27763,14363,14363,17387,74,364,11,37,0.010
640,31.469,46.393,21.6,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,45.101,0.127,0.167,0.569,23309,12492,133856,62293,29437,27763,14363,14363,17387,74,364,11,37,0.015
641,31.516,49.242,20.3,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,48.028,0.125,0.169,0.543,23309,12492,133856,62293,29437,27763,14363,14363,17387,74,364,11,37,0.013
642,31.565,49.533,20.2,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,44.961,0.134,0.168,0.590,23309,12492,133856,62151,29585,27757,14363,14363,17387,74,364,11,37,0.010
643,31.615,47.808,20.9,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,46.466,0.147,0.167,0.582,23309,12492,133856,62151,29585,27757,14363,14363,17387,74,364,11,37,0.013
644,31.663,44.641,22.4,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,43.249,0.118,0.246,0.552,23309,12492,133856,62151,29585,27757,14363,14363,17387,74,364,11,37,0.012
645,31.707,44.406,22.5,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,43.104,0.128,0.155,0.563,23309,12492,133856,62151,29585,27757,14363,14363,17387,74,364,11,37,0.010
646,31.752,43.491,23.0,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,42.146,0.132,0.180,0.602,23309,12492,133856,62151,29585,27757,14363,14363,17387,74,364,11,37,0.009
647,31.795,50.194,19.9,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,45.855,0.132,0.152,0.527,23309,12492,133856,62059,29680,27754,14363,14363,17387,74,364,11,37,0.009
648,31.845,47.471,21.1,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,46.191,0.144,0.167,0.585,23309,12492,133856,62059,29680,27754,14363,14363,17387,74,364,11,37,0.012
649,31.893,46.945,21.3,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,45.198,0.236,0.300,0.624,23309,12492,133856,62059,29680,27754,14363,14363,17387,74,364,11,37,0.019
650,31.940,47.474,21.1,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,46.201,0.137,0.168,0.565,23309,12492,133856,62059,29680,27754,14363,14363,17387,74,364,11,37,0.013
651,31.987,45.772,21.8,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,44.280,0.165,0.166,0.568,23309,12492,133856,62059,29680,27754,14363,14363,17387,74,364,11,37,0.015
652,32.033,49.309,20.3,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,44.614,0.128,0.158,0.558,23309,12492,133856,62019,29721,27753,14363,14363,17387,74,364,11,37,0.011
653,32.082,43.366,23.1,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,41.696,0.125,0.160,0.828,23309,12492,133856,62019,29721,27753,14363,14363,17387,74,364,11,37,0.010
654,32.126,46.505,21.5,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,45.105,0.128,0.170,0.577,23309,12492,133856,62019,29721,27753,14363,14363,17387,74,364,11,37,0.008
655,32.172,45.930,21.8,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,44.259,0.158,0.264,0.815,23309,12492,133856,62019,29721,27753,14363,14363,17387,74,364,11,37,0.016
656,32.218,50.276,19.9,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,48.366,0.253,0.272,0.895,23309,12492,133856,62019,29721,27753,14363,14363,17387,74,364,11,37,0.023
657,32.269,63.113,15.8,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,57.957,0.124,0.162,0.589,23309,12492,133856,61988,29754,27751,14363,14363,17387,74,364,11,37,0.012
658,32.332,46.057,21.7,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,44.758,0.129,0.154,0.551,23309,12492,133856,61988,29754,27751,14363,14363,17387,74,364,11,37,0.011
659,32.378,45.289,22.1,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,44.047,0.129,0.183,0.546,23309,12492,133856,61988,29754,27751,14363,14363,17387,74,364,11,37,0.012
660,32.423,47.176,21.2,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,46.006,0.136,0.152,0.534,23309,12492,133856,61988,29754,27751,14363,14363,17387,74,364,11,37,0.016
661,32.470,47.940,20.9,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,43.541,0.129,0.158,0.531,23309,12492,133856,61963,29781,27749,14363,14363,17387,74,364,11,37,0.011
662,32.518,45.627,21.9,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,44.408,0.135,0.158,0.543,23309,12492,133856,61963,29781,27749,14363,14363,17387,74,364,11,37,0.008
663,32.564,43.719,22.9,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,42.487,0.126,0.162,0.555,23309,12492,133856,61963,29781,27749,14363,14363,17387,74,364,11,37,0.017
664,32.608,48.116,20.8,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,46.875,0.129,0.172,0.543,23309,12492,133856,61963,29781,27749,14363,14363,17387,74,364,11,37,0.009
665,32.656,47.691,21.0,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,46.485,0.124,0.157,0.544,23309,12492,133856,61963,29781,27749,14363,14363,17387,74,364,11,37,0.011
666,32.703,46.994,21.3,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,42.720,0.130,0.159,0.556,23309,12492,133856,61940,29807,27746,14363,14363,17387,74,364,11,37,0.006
667,32.750,44.341,22.6,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,43.042,0.128,0.159,0.556,23309,12492,133856,61940,29807,27746,14363,14363,17387,74,364,11,37,0.015
668,32.795,43.570,23.0,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,42.246,0.127,0.163,0.564,23309,12492,133856,61940,29807,27746,14363,14363,17387,74,364,11,37,0.013
669,32.838,47.946,20.9,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,46.649,0.172,0.154,0.550,23309,12492,133856,61940,29807,27746,14363,14363,17387,74,364,11,37,0.012
670,32.886,44.948,22.2,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,43.660,0.135,0.157,0.587,23309,12492,133856,61940,29807,27746,14363,14363,17387,74,364,11,37,0.015
671,32.931,51.557,19.4,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,47.091,0.124,0.174,0.536,23309,12492,133856,61919,29830,27744,14363,14363,17387,74,364,11,37,0.013
672,32.983,43.902,22.8,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,42.450,0.128,0.166,0.615,23309,12492,133856,61919,29830,27744,14363,14363,17387,74,364,11,37,0.012
673,33.027,44.851,22.3,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,43.412,0.133,0.159,0.592,23309,12492,133856,61919,29830,27744,14363,14363,17387,74,364,11,37,0.014
674,33.072,44.275,22.6,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,42.854,0.130,0.204,0.542,23309,12492,133856,61919,29830,27744,14363,14363,17387,74,364,11,37,0.006
675,33.116,45.856,21.8,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,44.301,0.136,0.183,0.629,23309,12492,133856,61919,29830,27744,14363,14363,17387,74,364,11,37,0.016
676,33.162,48.508,20.6,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,44.117,0.137,0.164,0.561,23309,12492,133856,61900,29851,27742,14363,14363,17387,74,364,11,37,0.016
677,33.210,47.994,20.8,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,46.499,0.143,0.188,0.609,23309,12492,133856,61900,29851,27742,14363,14363,17387,74,364,11,37,0.009
678,33.258,45.100,22.2,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,43.756,0.163,0.177,0.572,23309,12492,133856,61900,29851,27742,14363,14363,17387,74,364,11,37,0.016
679,33.304,45.373,22.0,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,44.080,0.135,0.165,0.626,23309,12492,133856,61900,29851,27742,14363,14363,17387,74,364,11,37,0.017
680,33.349,47.567,21.0,35780,124706,124706,35741,13781,35485,187,43,43.08,15.33,22.14,269.4,night,46.093,0.141,0.159,0.601,23309,12492,133856,61900,29851,27742,14363,14363,17387,74,364,11,37,0.012
681,33.397,48.972,20.4,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,44.588,0.136,0.168,0.648,23309,12492,133856,61883,29870,27740,14363,14363,17387,74,364,11,37,0.008
682,33.446,47.450,21.1,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,45.728,0.313,0.288,0.665,23309,12492,133856,61883,29870,27740,14363,14363,17387,74,364,11,37,0.016
683,33.493,45.097,22.2,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,43.569,0.207,0.275,0.618,23309,12492,133856,61883,29870,27740,14363,14363,17387,74,364,11,37,0.016
684,33.538,46.464,21.5,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,44.989,0.225,0.176,0.651,23309,12492,133856,61883,29870,27740,14363,14363,17387,74,364,11,37,0.010
685,33.585,53.862,18.6,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,52.542,0.128,0.164,0.541,23309,12492,133856,61883,29870,27740,14363,14363,17387,74,364,11,37,0.012
686,33.638,66.345,15.1,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,61.687,0.134,0.162,0.563,23309,12492,133856,61868,29887,27738,14363,14363,17387,74,364,11,37,0.012
687,33.705,44.418,22.5,35780,124706,124706,35741,13781,35485,187,43,43.08,15.33,22.14,269.4,night,43.045,0.131,0.173,0.557,23309,12492,133856,61868,29887,27738,14363,14363,17387,74,364,11,37,0.010
688,33.749,44.000,22.7,35780,124706,124706,35741,13781,35485,187,43,43.08,15.33,22.14,269.4,night,42.442,0.132,0.187,0.570,23309,12492,133856,61868,29887,27738,14363,14363,17387,74,364,11,37,0.012
689,33.793,43.747,22.9,35780,124706,124706,35741,13781,35485,187,43,43.08,15.33,22.14,269.4,night,42.343,0.132,0.187,0.535,23309,12492,133856,61868,29887,27738,14363,14363,17387,74,364,11,37,0.012
690,33.837,46.202,21.6,35780,124706,124706,35741,13781,35485,187,43,43.08,15.33,22.14,269.4,night,44.863,0.147,0.158,0.550,23309,12492,133856,61868,29887,27738,14363,14363,17387,74,364,11,37,0.011
691,33.883,48.592,20.6,35780,124706,124706,35741,13781,35485,187,43,43.08,15.33,22.14,269.4,night,44.337,0.132,0.162,0.588,23309,12492,133856,61855,29902,27736,14363,14363,17387,74,364,11,37,0.011
692,33.932,46.333,21.6,35780,124706,124706,35741,13781,35485,187,43,43.08,15.33,22.14,269.4,night,44.862,0.141,0.187,0.675,23309,12492,133856,61855,29902,27736,14363,14363,17387,74,364,11,37,0.009
693,33.978,45.183,22.1,35780,124706,124706,35741,13781,35485,187,43,43.08,15.33,22.14,269.4,night,43.846,0.141,0.187,0.583,23309,12492,133856,61855,29902,27736,14363,14363,17387,74,364,11,37,0.013
694,34.023,49.177,20.3,35776,124698,124698,35737,13781,35485,183,43,43.08,15.33,22.14,269.4,night,47.839,0.131,0.165,0.611,23309,12492,133856,61855,29902,27736,14363,14363,17387,74,364,11,37,0.011
695,34.073,43.125,23.2,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,41.899,0.125,0.166,0.528,23309,12492,133856,61855,29902,27736,14363,14363,17387,74,364,11,37,0.012
696,34.116,46.011,21.7,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,41.852,0.127,0.162,0.545,23309,12492,133856,61844,29915,27734,14363,14363,17387,74,364,11,37,0.009
697,34.162,49.827,20.1,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,48.578,0.168,0.162,0.563,23309,12492,133856,61844,29915,27734,14363,14363,17387,74,364,11,37,0.007
698,34.212,44.641,22.4,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,43.379,0.129,0.158,0.544,23309,12492,133856,61844,29915,27734,14363,14363,17387,74,364,11,37,0.008
699,34.256,50.283,19.9,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,49.069,0.125,0.168,0.525,23309,12492,133856,61844,29915,27734,14363,14363,17387,74,364,11,37,0.011
700,34.307,52.142,19.2,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,50.700,0.127,0.187,0.740,23309,12492,133856,61844,29915,27734,14363,14363,17387,74,364,11,37,0.015
701,34.359,60.560,16.5,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,54.853,0.133,0.150,0.543,23309,12492,133856,61835,29926,27732,14363,14363,17387,74,364,11,37,0.016
702,34.419,58.587,17.1,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,57.302,0.135,0.197,0.523,23309,12492,133856,61835,29926,27732,14363,14363,17387,74,364,11,37,0.015
703,34.478,43.446,23.0,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,42.280,0.121,0.151,0.529,23309,12492,133856,61835,29926,27732,14363,14363,17387,74,364,11,37,0.019
704,34.521,49.249,20.3,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,47.829,0.223,0.264,0.555,23309,12492,133856,61835,29926,27732,14363,14363,17387,74,364,11,37,0.016
705,34.571,46.191,21.6,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,41.607,0.133,0.170,0.520,23309,12492,133856,61828,29935,27730,14363,14363,17387,74,364,11,37,0.008
706,34.617,66.121,15.1,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,64.784,0.123,0.177,0.538,23309,12492,133856,61828,29935,27730,14363,14363,17387,74,364,11,37,0.015
707,34.683,44.207,22.6,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,42.616,0.124,0.160,0.530,23309,12492,133856,61828,29935,27730,14363,14363,17387,74,364,11,37,0.012
708,34.727,43.554,23.0,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,42.182,0.122,0.168,0.541,23309,12492,133856,61828,29935,27730,14363,14363,17387,74,364,11,37,0.015
709,34.771,45.719,21.9,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,41.437,0.149,0.170,0.560,23309,12492,133856,61823,29942,27728,14363,14363,17387,74,364,11,37,0.013
710,34.817,43.118,23.2,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,41.696,0.225,0.161,0.531,23309,12492,133856,61823,29942,27728,14363,14363,17387,74,364,11,37,0.012
711,34.860,43.029,23.2,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,41.845,0.120,0.156,0.520,23309,12492,133856,61823,29942,27728,14363,14363,17387,74,364,11,37,0.014
712,34.903,44.410,22.5,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,42.926,0.230,0.253,0.579,23309,12492,133856,61823,29942,27728,14363,14363,17387,74,364,11,37,0.019
713,34.947,46.571,21.5,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,45.289,0.153,0.167,0.548,23309,12492,133856,61823,29942,27728,14363,14363,17387,74,364,11,37,0.015
714,34.994,47.686,21.0,35768,124682,124682,35729,13781,35485,175,43,43.08,15.33,22.14,269.4,night,43.453,0.123,0.164,0.517,23309,12492,133856,61820,29947,27726,14363,14363,17387,74,364,11,37,0.011
715,35.041,47.252,21.2,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,46.001,0.130,0.173,0.569,23309,12492,133856,61820,29947,27726,14363,14363,17387,74,364,11,37,0.008
716,35.089,42.955,23.3,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,41.659,0.123,0.165,0.609,23309,12492,133856,61820,29947,27726,14363,14363,17387,74,364,11,37,0.021
717,35.132,42.733,23.4,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,41.367,0.163,0.196,0.636,23309,12492,133856,61820,29947,27726,14363,14363,17387,74,364,11,37,0.013
718,35.175,44.559,22.4,35772,124690,124690,35733,13781,35485,179,43,43.08,15.33,22.14,269.4,night,43.327,0.130,0.170,0.552,23309,12492,133856,61820,29947,27726,14363,14363,17387,74,364,11,37,0.013
