frame,t,ms,fps,draws,uniforms,lookups,vao,tex,dcTerrain,dcObjects,dcHUD,camx,camy,camz,yaw,phase
200,9.944,20.089,49.8,22707,88175,0,22668,13802,22224,376,43,3.08,23.33,0.37,90.8,spin_360
201,9.964,33.058,30.2,22687,88076,0,22648,13778,22204,376,43,3.13,23.33,0.37,91.7,spin_360
202,9.997,27.512,36.3,22670,87991,0,22631,13761,22187,376,43,3.18,23.33,0.37,92.6,spin_360
203,10.024,23.459,42.6,22652,87908,0,22613,13741,22169,376,43,3.27,23.33,0.38,94.1,spin_360
204,10.048,20.086,49.8,22647,87884,0,22608,13734,22164,376,43,3.34,23.33,0.38,95.3,spin_360
205,10.068,25.844,38.7,22617,87735,0,22578,13705,22134,376,43,3.41,23.33,0.39,96.4,spin_360
206,10.094,21.463,46.6,22616,87734,0,22577,13717,22133,376,43,3.46,23.33,0.40,97.3,spin_360
207,10.115,21.887,45.7,22574,87525,0,22535,13688,22091,376,43,3.53,23.33,0.41,98.4,spin_360
208,10.137,26.323,38.0,22556,87445,0,22517,13683,22073,376,43,3.58,23.33,0.41,99.4,spin_360
209,10.164,34.962,28.6,22534,87345,0,22495,13677,22051,376,43,3.64,23.33,0.42,100.4,spin_360
210,10.198,28.603,35.0,22507,87215,0,22468,13665,22024,376,43,3.71,23.33,0.44,101.6,spin_360
211,10.227,25.159,39.7,18651,79376,0,18612,13639,18168,376,43,3.80,23.33,0.46,103.1,spin_360
212,10.252,18.251,54.8,18650,79378,0,18611,13643,18167,376,43,3.87,23.33,0.48,104.4,spin_360
213,10.271,18.355,54.5,18644,79342,0,18605,13634,18161,376,43,3.94,23.33,0.49,105.6,spin_360
214,10.289,18.204,54.9,18668,79448,0,18629,13647,18185,376,43,3.98,23.33,0.51,106.4,spin_360
215,10.307,22.114,45.2,18679,79507,0,18640,13656,18196,376,43,4.03,23.33,0.52,107.2,spin_360
216,10.329,21.660,46.2,18692,79548,0,18653,13654,18209,376,43,4.08,23.33,0.54,108.0,spin_360
217,10.351,27.328,36.6,18717,79653,0,18678,13659,18234,376,43,4.13,23.33,0.55,109.0,spin_360
218,10.378,23.027,43.4,18733,79713,0,18694,13649,18250,376,43,4.19,23.33,0.57,110.0,spin_360
219,10.401,17.506,57.1,18759,79818,0,18720,13644,18276,376,43,4.26,23.33,0.60,111.2,spin_360
220,10.419,18.888,52.9,21749,85876,0,21710,13654,21266,376,43,4.31,23.33,0.62,112.3,spin_360
221,10.438,21.117,47.4,21753,85863,0,21714,13638,21270,376,43,4.35,23.33,0.64,113.1,spin_360
222,10.459,19.155,52.2,21758,85870,0,21719,13637,21275,376,43,4.40,23.33,0.66,113.9,spin_360
223,10.478,20.821,48.0,21761,85877,0,21722,13638,21278,376,43,4.45,23.33,0.68,114.9,spin_360
224,10.499,18.539,53.9,21774,85938,0,21735,13650,21291,376,43,4.50,23.33,0.70,115.7,spin_360
225,10.517,19.155,52.2,21785,85997,0,21746,13662,21302,376,43,4.55,23.33,0.73,116.7,spin_360
226,10.537,18.856,53.0,21817,86144,0,21778,13693,21334,376,43,4.59,23.33,0.75,117.5,spin_360
227,10.555,22.620,44.2,21838,86243,0,21799,13714,21355,376,43,4.64,23.33,0.77,118.4,spin_360
228,10.578,18.662,53.6,21846,86279,0,21807,13721,21363,376,43,4.68,23.33,0.80,119.2,spin_360
229,10.597,19.129,52.3,21858,86336,0,21819,13733,21375,376,43,4.73,23.33,0.83,120.2,spin_360
230,10.616,19.033,52.5,21871,86403,0,21832,13745,21388,376,43,4.78,23.33,0.85,121.1,spin_360
231,10.635,18.791,53.2,21893,86512,0,21854,13766,21410,376,43,4.82,23.33,0.88,121.9,spin_360
232,10.654,26.541,37.7,21891,86494,0,21852,13767,21408,376,43,4.86,23.33,0.91,122.8,spin_360
233,10.680,19.912,50.2,21927,86660,0,21888,13799,21444,376,43,4.90,23.33,0.93,123.6,spin_360
234,10.700,24.607,40.6,21957,86782,0,21918,13826,21474,376,43,4.96,23.33,0.97,124.8,spin_360
235,10.725,20.016,50.0,21982,86896,0,21943,13852,21499,376,43,5.00,23.33,1.01,125.7,spin_360
236,10.745,20.416,49.0,22036,87150,0,21997,13905,21553,376,43,5.06,23.33,1.04,126.8,spin_360
237,10.765,19.715,50.7,22084,87384,0,22045,13953,21601,376,43,5.10,23.33,1.08,127.7,spin_360
238,10.785,25.070,39.9,22079,87355,0,22040,13953,21596,376,43,5.14,23.33,1.11,128.6,spin_360
